V1	V2
79	-0.261370740864737	-3.98699976981173
80	1.03775754425482	-2.73588012430811
81	1.78744046819761	-11.8113014325755
82	14.6074027252857	-8.30890425995182
83	-0.402738839479264	-9.18225648208649
84	14.4624339240206	-8.19091196880597
85	-5.51158032161083	20.8090508041787
86	3.63680258048973	-0.370540203945862
87	-7.67140156363975	21.7495195044988
88	-2.58091860369087	19.1452399823973
89	6.11844451783608	-7.25730893746555
90	1.78676399311458	-10.3340013630846
91	15.5218447711827	-9.03105907013589
92	-4.66734740590406	20.4720077429504
93	14.735512194442	-8.40288958938577
94	1.68021505180743	-6.27786334170907
95	15.098440344953	-8.69300542027286
96	-5.44756999184236	18.2870775326242
97	-8.37047877923001	18.1772149249857
98	4.52101456170177	-0.775279117244664
99	0.863867422248808	-10.0439355758648
100	-5.1939423772423	19.9683425015261
101	-0.308983748649772	-9.91414512014098
102	0.695155866081254	-3.80153636217731
103	-8.87260955657482	20.4575535761882
104	-8.32351764642601	19.0259447193366
105	-7.3589418272694	-4.48484876969615
106	-8.12419255972889	-4.41413968580102
107	-1.07488500508294	-11.1759788586016
108	6.26291947962157	-1.69654760846715
109	-4.7106658151691	19.0667378969003
110	-7.9603570473792	-4.46964935813474
111	-3.54944085306829	18.2722654952613
112	-7.74050158611793	20.1122059984399
113	-3.82698262073915	21.6132197037005
114	-6.68238261915791	20.855157702245
115	1.68962355314064	-8.48933214887804
116	0.0178846055598368	-3.09354384089861
117	9.93966743705448	-5.62765068318877
118	0.557071031362779	-11.2552172286513
119	-5.67163377893862	22.0518206343193
120	1.72727558980013	-9.000101585882
121	-0.445985910935698	-2.78152616545563
122	-7.50370185991225	-4.03713865299838
123	7.72197063545248	-9.61575509197742
124	-1.41240367719781	-8.05236532245381
125	-6.30075005121776	20.1547083522031
126	6.10264445405749	-3.88139399100529
127	5.38321546532227	-3.07378366802338
128	-0.539379233520779	-1.599910721398
129	-1.00183640840523	-9.95963040304712
130	-6.3260065355314	18.0067013972615
131	1.44914534452767	-9.48455444641535
132	-5.50178851452239	19.110748718575
133	-6.77945292464124	19.5189503754177
134	-6.95027472222627	-4.66965597895351
135	-6.42316685723699	15.2569546023367
136	-6.33123159359705	18.5328130409551
137	14.6242526929932	-8.33643442890382
138	-4.10658197130276	18.8472649836823
139	0.930839114790952	-10.3705892588138
140	1.32825799939954	-9.81553852653459
141	-9.35410900477696	17.1395374802014
142	-2.52584533380862	17.216465795786
143	-6.91122387684427	18.4766081349211
144	-7.16104801779306	18.7786386877767
145	-5.90450992333823	19.2379568230959
146	-0.133876747799406	-7.5841661719557
147	-5.39133753668297	18.7953182184202
148	-1.40411774798759	-2.52899585141465
149	-9.70760011588743	18.9608036580634
150	6.18660292950484	-3.17155091106681
151	-3.24411326079956	15.0741647373693
152	-6.46477093587244	18.3878770129222
153	-1.07053561783865	-9.10080303373258
154	0.0929911591473321	-9.35137213060398
155	3.26127360573732	-7.80019164918649
156	-0.133845298054457	-8.7346976583859
157	-4.32089892502313	17.2148048802197
158	4.61896869223114	-2.13389570611283
159	0.0483638900695011	-12.3018736974238
